Price,Date_Sold,Tenure_Type,New_Build,Address,Property_Type,Num_Bedrooms,Floorplan,Latitude,Longitude,Post_Code,Road_Name,Year_Sold
114000,18 Aug 2011,Leasehold,False,"25, Scotts Road, London, Greater London E10 6LN",Flat,2.0,False,51.56664,-0.00645,E10 6LN, Scotts Road,2011
453274,15 Dec 2020,Leasehold,False,"4a, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2020
360000,21 Apr 2016,Leasehold,False,"4a, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2016
189995,14 Feb 2011,Leasehold,False,"4a, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2011
465000,14 Dec 2020,Leasehold,False,"9, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2020
410000,14 Feb 2019,Leasehold,False,"9, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2019
373000,4 Nov 2015,Leasehold,False,"9, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2015
138000,2 May 2003,Leasehold,False,"9, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2003
89995,21 Jul 2000,Leasehold,False,"9, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2000
410000,14 Dec 2020,Leasehold,False,"222, Albert Road, Leyton, London, Greater London E10 6PD",Flat,1.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2020
66000,31 Jan 2000,Leasehold,False,"222, Albert Road, Leyton, London, Greater London E10 6PD",Flat,1.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2000
36500,30 Mar 1995,Leasehold,False,"222, Albert Road, Leyton, London, Greater London E10 6PD",Flat,1.0,False,51.56603,-0.00215,E10 6PD, Albert Road,1995
455000,11 Dec 2020,Freehold,False,"67, Skeltons Lane, London, Greater London E10 5BT",Terraced,3.0,True,51.57138,-0.01014,E10 5BT, Skeltons Lane,2020
58995,10 Dec 1996,Freehold,False,"67, Skeltons Lane, London, Greater London E10 5BT",Terraced,3.0,True,51.57138,-0.01014,E10 5BT, Skeltons Lane,1996
510000,11 Dec 2020,Freehold,False,"124, Vicarage Road, Leyton, London, Greater London E10 5DZ",Terraced,3.0,True,51.56741,-0.01493,E10 5DZ, Vicarage Road,2020
400000,31 Aug 2018,Freehold,False,"124, Vicarage Road, Leyton, London, Greater London E10 5DZ",Terraced,3.0,True,51.56741,-0.01493,E10 5DZ, Vicarage Road,2018
372500,10 Dec 2020,Leasehold,False,"81, Morieux Road, London, Greater London E10 7LJ",Flat,1.0,False,51.56757,-0.02936,E10 7LJ, Morieux Road,2020
351500,9 Aug 2016,Leasehold,False,"81, Morieux Road, London, Greater London E10 7LJ",Flat,1.0,False,51.56757,-0.02936,E10 7LJ, Morieux Road,2016
88000,26 Sep 2003,Leasehold,False,"81, Morieux Road, London, Greater London E10 7LJ",Flat,1.0,False,51.56757,-0.02936,E10 7LJ, Morieux Road,2003
360000,10 Dec 2020,Leasehold,False,"347b, High Road Leyton, London, Greater London E10 5NA",Terraced,2.0,False,51.56095,-0.01031,E10 5NA, High Road Leyton,2020
373000,9 Dec 2020,Leasehold,False,"9, Morieux Road, London, Greater London E10 7LJ",Flat,1.0,True,51.56757,-0.02936,E10 7LJ, Morieux Road,2020
250000,27 Jun 2014,Leasehold,False,"9, Morieux Road, London, Greater London E10 7LJ",Flat,1.0,True,51.56757,-0.02936,E10 7LJ, Morieux Road,2014
393000,9 Dec 2020,Freehold,False,"15, Magnolia Close, London, Greater London E10 5TJ",Terraced,3.0,True,51.56262,-0.01846,E10 5TJ, Magnolia Close,2020
635000,8 Dec 2020,Freehold,False,"8, Salisbury Road, Leyton, London, Greater London E10 5RG",Terraced,3.0,True,51.56138,-0.00409,E10 5RG, Salisbury Road,2020
750000,7 Dec 2020,Freehold,False,"62, Leyton Park Road, London, Greater London E10 5RL",Terraced,4.0,True,51.56095,-0.00512,E10 5RL, Leyton Park Road,2020
115000,18 Dec 2000,Freehold,False,"62, Leyton Park Road, London, Greater London E10 5RL",Terraced,4.0,True,51.56095,-0.00512,E10 5RL, Leyton Park Road,2000
820000,7 Dec 2020,Freehold,False,"165, Colchester Road, Leyton, London, Greater London E10 6HG",Terraced,4.0,True,51.57508,-0.00017,E10 6HG, Colchester Road,2020
265000,5 Apr 2005,Freehold,False,"165, Colchester Road, Leyton, London, Greater London E10 6HG",Terraced,4.0,True,51.57508,-0.00017,E10 6HG, Colchester Road,2005
715000,7 Dec 2020,Freehold,False,"37, William Street, London, Greater London E10 6BD",Terraced,4.0,True,51.57516,-0.01041,E10 6BD, William Street,2020
680000,10 Aug 2018,Freehold,False,"37, William Street, London, Greater London E10 6BD",Terraced,4.0,True,51.57516,-0.01041,E10 6BD, William Street,2018
455000,7 May 2014,Freehold,False,"37, William Street, London, Greater London E10 6BD",Terraced,4.0,True,51.57516,-0.01041,E10 6BD, William Street,2014
330000,9 Mar 2009,Freehold,False,"37, William Street, London, Greater London E10 6BD",Terraced,4.0,True,51.57516,-0.01041,E10 6BD, William Street,2009
572000,2 Dec 2020,Freehold,False,"24, Sunnyside Road, London, Greater London E10 7BB",Terraced,4.0,True,51.56761,-0.02142,E10 7BB, Sunnyside Road,2020
215000,14 Feb 2006,Freehold,False,"24, Sunnyside Road, London, Greater London E10 7BB",Terraced,4.0,True,51.56761,-0.02142,E10 7BB, Sunnyside Road,2006
77500,15 Aug 1997,Freehold,False,"24, Sunnyside Road, London, Greater London E10 7BB",Terraced,4.0,True,51.56761,-0.02142,E10 7BB, Sunnyside Road,1997
567000,1 Dec 2020,Freehold,False,"53, Matlock Road, London, Greater London E10 6BU",Terraced,4.0,False,51.57643,-0.00559,E10 6BU, Matlock Road,2020
241000,7 Nov 2005,Freehold,False,"53, Matlock Road, London, Greater London E10 6BU",Terraced,4.0,False,51.57643,-0.00559,E10 6BU, Matlock Road,2005
462000,1 Dec 2020,Leasehold,False,"132, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2020
366000,11 Jul 2014,Leasehold,False,"132, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2014
220000,30 Nov 2011,Leasehold,False,"132, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2011
130000,5 Dec 2003,Leasehold,False,"132, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2003
39500,30 Sep 1996,Leasehold,False,"132, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,1996
406650,30 Nov 2020,Leasehold,False,"12, Perth Road, London, Greater London E10 7PB",Flat,3.0,False,51.56617,-0.03173,E10 7PB, Perth Road,2020
402000,13 Sep 2019,Leasehold,False,"12, Perth Road, London, Greater London E10 7PB",Flat,3.0,False,51.56617,-0.03173,E10 7PB, Perth Road,2019
307500,15 May 2015,Leasehold,False,"12, Perth Road, London, Greater London E10 7PB",Flat,3.0,False,51.56617,-0.03173,E10 7PB, Perth Road,2015
175000,23 Jan 2013,Leasehold,False,"12, Perth Road, London, Greater London E10 7PB",Flat,3.0,False,51.56617,-0.03173,E10 7PB, Perth Road,2013
28500,19 Dec 1996,Leasehold,False,"12, Perth Road, London, Greater London E10 7PB",Flat,3.0,False,51.56617,-0.03173,E10 7PB, Perth Road,1996
458000,30 Nov 2020,Leasehold,False,"97, Newport Road, London, Greater London E10 6PH",Flat,2.0,True,51.56407,-0.00368,E10 6PH, Newport Road,2020
505000,30 Nov 2020,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2020
505000,30 Nov 2020,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2020
116000,13 Dec 2000,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2000
116000,13 Dec 2000,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2000
505000,30 Nov 2020,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2020
505000,30 Nov 2020,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2020
116000,13 Dec 2000,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2000
116000,13 Dec 2000,Freehold,False,"17, Cheltenham Road, London, Greater London E10 6EU",Semi-Detached,3.0,True,51.57457,-0.00741,E10 6EU, Cheltenham Road,2000
525000,27 Nov 2020,Freehold,False,"227, Dawlish Road, London, Greater London E10 6QN",Terraced,2.0,True,51.56213,-0.00579,E10 6QN, Dawlish Road,2020
204500,6 May 2005,Freehold,False,"227, Dawlish Road, London, Greater London E10 6QN",Terraced,2.0,True,51.56213,-0.00579,E10 6QN, Dawlish Road,2005
286500,27 Nov 2020,Leasehold,False,"Flat 28, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2020
200000,6 Nov 2015,Leasehold,False,"Flat 28, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2015
30000,31 Jul 1995,Leasehold,False,"Flat 28, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,1995
286000,26 Nov 2020,Leasehold,False,"22b, Fletcher Lane, London, Greater London E10 6JE",Flat,2.0,True,51.57042,-0.00672,E10 6JE, Fletcher Lane,2020
725000,26 Nov 2020,Freehold,False,"44, Sedgwick Road, London, Greater London E10 6QR",Terraced,4.0,False,51.56264,-0.00951,E10 6QR, Sedgwick Road,2020
540000,6 Oct 2017,Freehold,False,"44, Sedgwick Road, London, Greater London E10 6QR",Terraced,4.0,False,51.56264,-0.00951,E10 6QR, Sedgwick Road,2017
766000,26 Nov 2020,Freehold,False,"16, Eatington Road, London, Greater London E10 6EA",Terraced,4.0,True,51.58011,-0.00038,E10 6EA, Eatington Road,2020
423000,26 Nov 2020,Leasehold,False,"232, Albert Road, Leyton, London, Greater London E10 6PD",Flat,2.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2020
120000,26 Apr 2002,Leasehold,False,"232, Albert Road, Leyton, London, Greater London E10 6PD",Flat,2.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2002
57500,11 Mar 1998,Leasehold,False,"232, Albert Road, Leyton, London, Greater London E10 6PD",Flat,2.0,False,51.56603,-0.00215,E10 6PD, Albert Road,1998
600000,23 Nov 2020,Freehold,False,"331, Church Road, Leyton, London, Greater London E10 7JG",Terraced,4.0,True,51.56918,-0.02351,E10 7JG, Church Road,2020
89000,28 May 1999,Freehold,False,"331, Church Road, Leyton, London, Greater London E10 7JG",Terraced,4.0,True,51.56918,-0.02351,E10 7JG, Church Road,1999
528000,20 Nov 2020,Freehold,False,"28, Wesley Road, London, Greater London E10 6JF",Terraced,2.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2020
641000,19 Nov 2020,Freehold,False,"93, Ruckholt Road, London, Greater London E10 5NS",Terraced,3.0,True,51.55759,-0.00858,E10 5NS, Ruckholt Road,2020
460000,6 Aug 2015,Freehold,False,"93, Ruckholt Road, London, Greater London E10 5NS",Terraced,3.0,True,51.55759,-0.00858,E10 5NS, Ruckholt Road,2015
82000,6 Apr 1999,Freehold,False,"93, Ruckholt Road, London, Greater London E10 5NS",Terraced,3.0,True,51.55759,-0.00858,E10 5NS, Ruckholt Road,1999
410000,19 Nov 2020,Leasehold,False,"190, Francis Road, London, Greater London E10 6PR",Flat,2.0,True,51.56339,-0.00559,E10 6PR, Francis Road,2020
398000,15 Nov 2019,Leasehold,False,"190, Francis Road, London, Greater London E10 6PR",Flat,2.0,True,51.56339,-0.00559,E10 6PR, Francis Road,2019
565000,18 Nov 2020,Freehold,False,"108, St Marys Road, Leyton, London, Greater London E10 5RF",Terraced,3.0,True,51.5615,-0.00552,E10 5RF, St Marys Road,2020
360000,18 Nov 2020,Freehold,False,"9a, Maud Road, London, Greater London E10 5QF",Flat,1.0,False,51.55712,-0.00716,E10 5QF, Maud Road,2020
337000,10 Apr 2017,Freehold,False,"9a, Maud Road, London, Greater London E10 5QF",Flat,1.0,False,51.55712,-0.00716,E10 5QF, Maud Road,2017
229995,2 Jul 2014,Freehold,False,"9a, Maud Road, London, Greater London E10 5QF",Flat,1.0,False,51.55712,-0.00716,E10 5QF, Maud Road,2014
468500,16 Nov 2020,Freehold,False,"17, Melbourne Road, Leyton, London, Greater London E10 7HF",Terraced,3.0,True,51.57193,-0.01632,E10 7HF, Melbourne Road,2020
610500,13 Nov 2020,Freehold,False,"42, Whitney Road, London, Greater London E10 7HG",Terraced,3.0,True,51.57167,-0.01677,E10 7HG, Whitney Road,2020
530000,12 Sep 2014,Freehold,False,"42, Whitney Road, London, Greater London E10 7HG",Terraced,3.0,True,51.57167,-0.01677,E10 7HG, Whitney Road,2014
270000,27 Oct 2009,Freehold,False,"42, Whitney Road, London, Greater London E10 7HG",Terraced,3.0,True,51.57167,-0.01677,E10 7HG, Whitney Road,2009
350000,12 Nov 2020,Leasehold,False,"50, Scotts Road, London, Greater London E10 6LW",Flat,2.0,True,51.56593,-0.00706,E10 6LW, Scotts Road,2020
138000,24 May 2006,Leasehold,False,"50, Scotts Road, London, Greater London E10 6LW",Flat,2.0,True,51.56593,-0.00706,E10 6LW, Scotts Road,2006
372500,11 Nov 2020,Leasehold,False,"143, Huxley Road, London, Greater London E10 5QX",Flat,1.0,True,51.56187,-0.00652,E10 5QX, Huxley Road,2020
168500,19 Nov 2012,Leasehold,False,"143, Huxley Road, London, Greater London E10 5QX",Flat,1.0,True,51.56187,-0.00652,E10 5QX, Huxley Road,2012
134995,9 Jul 2004,Leasehold,False,"143, Huxley Road, London, Greater London E10 5QX",Flat,1.0,True,51.56187,-0.00652,E10 5QX, Huxley Road,2004
41995,19 Sep 1997,Leasehold,False,"143, Huxley Road, London, Greater London E10 5QX",Flat,1.0,True,51.56187,-0.00652,E10 5QX, Huxley Road,1997
446500,11 Nov 2020,Freehold,False,"122, Leyton Green Road, London, Greater London E10 6DA",Terraced,3.0,False,51.57646,-0.00747,E10 6DA, Leyton Green Road,2020
560000,9 Nov 2020,Freehold,False,"36, Balmoral Road, London, Greater London E10 5ND",Terraced,2.0,True,51.56141,-0.01101,E10 5ND, Balmoral Road,2020
188500,31 Jul 2009,Freehold,False,"36, Balmoral Road, London, Greater London E10 5ND",Terraced,2.0,True,51.56141,-0.01101,E10 5ND, Balmoral Road,2009
82500,26 Jul 1999,Freehold,False,"36, Balmoral Road, London, Greater London E10 5ND",Terraced,2.0,True,51.56141,-0.01101,E10 5ND, Balmoral Road,1999
425000,6 Nov 2020,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,2020
394000,19 Oct 2018,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,2018
320000,8 Apr 2015,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,2015
183500,11 Nov 2011,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,2011
159000,24 Mar 2006,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,2006
56000,7 May 1999,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,1999
32500,14 Jun 1996,Leasehold,False,"45a, Claude Road, London, Greater London E10 6NG",Flat,2.0,True,51.56546,-0.00593,E10 6NG, Claude Road,1996
239000,5 Nov 2020,Leasehold,False,"57, Jesse Road, London, Greater London E10 6NN",Flat,1.0,False,51.56588,-0.00937,E10 6NN, Jesse Road,2020
54000,17 Dec 1999,Leasehold,False,"57, Jesse Road, London, Greater London E10 6NN",Flat,1.0,False,51.56588,-0.00937,E10 6NN, Jesse Road,1999
737500,2 Nov 2020,Freehold,False,"35, Newport Road, London, Greater London E10 6PH",Terraced,1.0,False,51.56407,-0.00368,E10 6PH, Newport Road,2020
550000,30 Oct 2020,Freehold,False,"9, Peterborough Road, London, Greater London E10 6DL",Terraced,3.0,True,51.57889,-0.0026,E10 6DL, Peterborough Road,2020
462500,30 Oct 2020,Freehold,False,"8, Wiseman Road, London, Greater London E10 7BU",Terraced,3.0,True,51.56473,-0.02111,E10 7BU, Wiseman Road,2020
160000,24 Feb 2004,Freehold,False,"8, Wiseman Road, London, Greater London E10 7BU",Terraced,3.0,True,51.56473,-0.02111,E10 7BU, Wiseman Road,2004
126950,30 Mar 2001,Freehold,False,"8, Wiseman Road, London, Greater London E10 7BU",Terraced,3.0,True,51.56473,-0.02111,E10 7BU, Wiseman Road,2001
100000,22 Sep 2000,Freehold,False,"8, Wiseman Road, London, Greater London E10 7BU",Terraced,3.0,True,51.56473,-0.02111,E10 7BU, Wiseman Road,2000
600000,30 Oct 2020,Freehold,False,"104, Huxley Road, London, Greater London E10 5QY",Terraced,4.0,True,51.56224,-0.00679,E10 5QY, Huxley Road,2020
485150,30 Oct 2020,Leasehold,False,"60, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2020
416500,30 Jun 2016,Leasehold,False,"60, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2016
140000,4 Aug 2003,Leasehold,False,"60, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2003
320000,29 Oct 2020,Leasehold,False,"Flat 16, Beaumont House, Lake Road, London, Greater London E10 5GG",Flat,2.0,True,51.57087,-0.01219,E10 5GG, Beaumont House,2020
372000,29 Oct 2020,Leasehold,False,"11b, Francis Road, London, Greater London E10 6PN",Flat,1.0,False,51.56082,-0.00252,E10 6PN, Francis Road,2020
350000,29 Oct 2020,Leasehold,False,"11a, Francis Road, London, Greater London E10 6PN",Flat,1.0,False,51.56082,-0.00252,E10 6PN, Francis Road,2020
500000,26 Oct 2020,Freehold,False,"142, Manor Road, Leyton, London, Greater London E10 7HW",Terraced,3.0,True,51.5711,-0.02026,E10 7HW, Manor Road,2020
820000,23 Oct 2020,Freehold,False,"27, Colchester Road, Leyton, London, Greater London E10 6HB",Terraced,4.0,True,51.57274,-0.00547,E10 6HB, Colchester Road,2020
727551,5 Oct 2015,Freehold,False,"27, Colchester Road, Leyton, London, Greater London E10 6HB",Terraced,4.0,True,51.57274,-0.00547,E10 6HB, Colchester Road,2015
475000,23 Oct 2020,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2020
426000,4 Mar 2016,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2016
220000,1 Feb 2013,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2013
227000,10 Aug 2007,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2007
146000,25 Oct 2002,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2002
96000,27 Jul 2001,Leasehold,False,"34, Albert Road, Leyton, London, Greater London E10 6NX",Flat,2.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2001
515000,22 Oct 2020,Leasehold,False,"64, Albert Road, Leyton, London, Greater London E10 6NX",Flat,3.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2020
94000,6 Apr 2001,Leasehold,False,"64, Albert Road, Leyton, London, Greater London E10 6NX",Flat,3.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2001
68500,15 Dec 2000,Leasehold,False,"64, Albert Road, Leyton, London, Greater London E10 6NX",Flat,3.0,True,51.56418,-0.00454,E10 6NX, Albert Road,2000
465000,21 Oct 2020,Freehold,False,"22, Byron Road, London, Greater London E10 5DT",Terraced,2.0,False,51.56884,-0.01415,E10 5DT, Byron Road,2020
228000,19 Dec 2012,Freehold,False,"22, Byron Road, London, Greater London E10 5DT",Terraced,2.0,False,51.56884,-0.01415,E10 5DT, Byron Road,2012
235000,31 Aug 2007,Freehold,False,"22, Byron Road, London, Greater London E10 5DT",Terraced,2.0,False,51.56884,-0.01415,E10 5DT, Byron Road,2007
472500,21 Oct 2020,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2020
440000,9 Nov 2016,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2016
220000,14 Aug 2013,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2013
186000,27 Oct 2010,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2010
160000,22 Jul 2005,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2005
89995,27 Sep 2000,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2000
58995,9 Nov 1998,Leasehold,False,"114, Morley Road, London, Greater London E10 6LL",Flat,2.0,True,51.56582,-0.00591,E10 6LL, Morley Road,1998
475000,16 Oct 2020,Leasehold,False,"173, Newport Road, London, Greater London E10 6PF",Flat,2.0,True,51.56601,-0.00143,E10 6PF, Newport Road,2020
220000,11 Jan 2013,Leasehold,False,"173, Newport Road, London, Greater London E10 6PF",Flat,2.0,True,51.56601,-0.00143,E10 6PF, Newport Road,2013
490000,16 Oct 2020,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2020
463000,26 Apr 2019,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2019
336500,10 Jul 2015,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2015
173000,26 Aug 2005,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2005
146500,23 Jun 2003,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2003
92500,28 Apr 2000,Leasehold,False,"532, High Road Leyton, London, Greater London E10 6RL",Flat,2.0,True,51.56696,-0.00933,E10 6RL, High Road Leyton,2000
388000,15 Oct 2020,Leasehold,False,"137a, Claude Road, London, Greater London E10 6NF",Flat,2.0,True,51.56669,-0.00443,E10 6NF, Claude Road,2020
184500,29 Oct 2010,Leasehold,False,"137a, Claude Road, London, Greater London E10 6NF",Flat,2.0,True,51.56669,-0.00443,E10 6NF, Claude Road,2010
115000,29 Aug 2008,Leasehold,False,"137a, Claude Road, London, Greater London E10 6NF",Flat,2.0,True,51.56669,-0.00443,E10 6NF, Claude Road,2008
328000,15 Oct 2020,Leasehold,False,"109, Claude Road, London, Greater London E10 6NF",Flat,1.0,False,51.56669,-0.00443,E10 6NF, Claude Road,2020
185000,28 Feb 2014,Leasehold,False,"109, Claude Road, London, Greater London E10 6NF",Flat,1.0,False,51.56669,-0.00443,E10 6NF, Claude Road,2014
555000,9 Oct 2020,Freehold,False,"187, Peterborough Road, London, Greater London E10 6HH",Terraced,3.0,True,51.5754,0.00187,E10 6HH, Peterborough Road,2020
219000,11 Oct 2002,Freehold,False,"187, Peterborough Road, London, Greater London E10 6HH",Terraced,3.0,True,51.5754,0.00187,E10 6HH, Peterborough Road,2002
75000,17 Mar 1995,Freehold,False,"187, Peterborough Road, London, Greater London E10 6HH",Terraced,3.0,True,51.5754,0.00187,E10 6HH, Peterborough Road,1995
470000,9 Oct 2020,Leasehold,False,"32, Lawton Road, London, Greater London E10 6RR",Flat,3.0,True,51.56641,-0.00892,E10 6RR, Lawton Road,2020
240000,20 Sep 2013,Leasehold,False,"32, Lawton Road, London, Greater London E10 6RR",Flat,3.0,True,51.56641,-0.00892,E10 6RR, Lawton Road,2013
630000,9 Oct 2020,Freehold,False,"240, Murchison Road, London, Greater London E10 6LU",Terraced,3.0,True,51.5665,-0.00357,E10 6LU, Murchison Road,2020
678125,8 Oct 2020,Freehold,False,"48, Belmont Park Road, London, Greater London E10 6AX",Terraced,4.0,True,51.57569,-0.00981,E10 6AX, Belmont Park Road,2020
650000,16 Jan 2018,Freehold,False,"48, Belmont Park Road, London, Greater London E10 6AX",Terraced,4.0,True,51.57569,-0.00981,E10 6AX, Belmont Park Road,2018
394000,11 Mar 2015,Freehold,False,"48, Belmont Park Road, London, Greater London E10 6AX",Terraced,4.0,True,51.57569,-0.00981,E10 6AX, Belmont Park Road,2015
617000,6 Oct 2020,Freehold,False,"50, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2020
290000,11 Nov 2011,Freehold,False,"50, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2011
182000,29 Jan 2004,Freehold,False,"50, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2004
99000,26 Mar 2001,Freehold,False,"50, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2001
450000,2 Oct 2020,Freehold,False,"42, Tupelo Road, London, Greater London E10 5TN",Terraced,3.0,True,51.56115,-0.01665,E10 5TN, Tupelo Road,2020
392500,2 Oct 2020,Leasehold,False,"83, Clementina Road, London, Greater London E10 7LT",Flat,2.0,True,51.56639,-0.02912,E10 7LT, Clementina Road,2020
83986,19 Jan 2001,Leasehold,False,"83, Clementina Road, London, Greater London E10 7LT",Flat,2.0,True,51.56639,-0.02912,E10 7LT, Clementina Road,2001
37500,19 May 1997,Leasehold,False,"83, Clementina Road, London, Greater London E10 7LT",Flat,2.0,True,51.56639,-0.02912,E10 7LT, Clementina Road,1997
550000,2 Oct 2020,Freehold,False,"21, Belmont Park Road, London, Greater London E10 6AU",Terraced,4.0,False,51.57554,-0.01169,E10 6AU, Belmont Park Road,2020
